CLOCK;MEMORY_USED;PAPI_L1_TCM;PAPI_L2_TCM;PAPI_L3_TCM;PAPI_L2_TCA;PAPI_L3_TCA
1233792176;665600;52739;114385;1160;51742;114385
1238500362;665600;52783;118142;991;51804;118142
1232940458;665600;52798;118234;1009;51804;118234
1233471014;665600;52847;118288;1072;51913;118288
1238712312;665600;52825;118351;1517;51873;118351
1233614950;665600;52777;117918;1334;51778;117918
1233380802;665600;52758;117279;1153;51755;117279
1238999874;665600;52783;117796;1055;51813;117796
1257556688;675840;53600;119274;1413;52594;119274
1252350760;675840;53591;119531;970;52582;119531
1257142372;675840;53578;119100;1349;52563;119100
1252150360;675840;53676;119848;955;52723;119848
1258392886;675840;53657;120202;1755;52680;120202
1252337140;675840;53582;119976;787;52567;119976
1253869502;675840;53583;119046;1054;52580;119046
1257033236;675840;53593;118954;1200;52621;118954
1253241812;675840;53574;119826;1933;52575;119826
1251861504;675840;53529;120112;1059;52499;120112
1271996034;686080;54394;121782;1477;53390;121782
1276079356;686080;54412;121759;1605;53393;121759
1272160344;686080;54401;121760;1924;53384;121760
1276450158;686080;54485;121863;1135;53443;121863
1271044624;686080;54475;122210;1392;53460;122210
1276699976;686080;54345;121177;1718;53279;121177
1271565948;686080;54393;121500;1918;53375;121500
1277428154;686080;54414;121473;1926;53433;121473
1272022942;686080;54404;121454;1394;53416;121454
1271188230;686080;54444;121675;1321;53439;121675
1296332748;696320;55216;123546;1577;54179;123546
1290260306;696320;55221;123456;1223;54163;123456
1295253420;696320;55238;123329;1074;54220;123329
1295652936;696320;55183;122997;1220;54143;122997
1299029742;696320;55201;123481;5657;54135;123481
1295587302;696320;55213;123231;1638;54171;123231
1289971564;696320;55275;123701;1163;54259;123701
1290165810;696320;55345;122630;1138;54358;122630
1295454060;696320;55193;122170;1766;54163;122170
1290561652;696320;55269;123448;1008;54285;123448
1314081144;706560;56044;125338;1284;54971;125338
1309221922;706560;56199;125693;1346;55135;125693
1314466456;706560;56138;126318;1116;55068;126318
1314726150;706560;56068;125703;1520;55036;125703
1308809106;706560;56045;125651;1005;54994;125651
1314008744;706560;55993;125529;931;54910;125529
1313773536;706560;56002;125418;947;54937;125418
1315496554;706560;56036;125598;1600;54998;125598
1309596422;706560;56026;125742;1437;54978;125742
1308718272;706560;56042;126736;829;55008;126736
1333381292;716800;56955;129315;1167;55992;129315
1333550392;716800;56835;129156;1063;55765;129156
1328999230;716800;56839;128424;1407;55747;128424
1328364792;716800;56791;128953;1075;55691;128953
1334733002;716800;56891;129415;2411;55854;129415
1328573290;716800;56846;128773;1006;55790;128773
1333483464;716800;56887;129084;1950;55838;129084
1333163282;716800;56847;129681;1041;55779;129681
1333395274;716800;56841;128652;832;55763;128652
1333859488;716800;56885;129565;641;55848;129565
1352208616;727040;57598;131806;1059;56488;131806
1352751070;727040;57627;131362;1725;56504;131362
1352934096;727040;57785;131306;1596;56683;131306
1347383302;727040;57724;131800;1205;56683;131800
1347337332;727040;57691;130938;855;56633;130938
1347119988;727040;57624;131373;1123;56499;131373
1352774462;727040;57640;131494;2223;56547;131494
1348007950;727040;57691;131668;1429;56640;131668
1347669118;727040;57662;131806;1094;56599;131806
1346808604;727040;57623;131503;973;56534;131503
1366102332;737280;58392;133224;1136;57233;133224
1371431406;737280;58434;133338;1817;57321;133338
1366711274;737280;58512;133604;1337;57450;133604
1371299572;737280;58471;133017;1072;57388;133017
1365613804;737280;58427;133232;1084;57314;133232
1371172044;737280;58411;133273;1459;57250;133273
1371427524;737280;58505;133462;2705;57446;133462
1371965366;737280;58489;133266;1633;57382;133266
1366447682;737280;58512;133302;1127;57446;133302
1365625622;737280;58431;132348;1233;57310;132348
1385162844;747520;59308;135240;1311;58228;135240
1390175028;747520;59271;132123;1990;58132;132123
1385387038;747520;59264;130533;1870;58163;130533
1386285208;747520;59298;130479;1510;58166;130479
1384761630;747520;59219;128548;1002;58074;128548
1385285830;747520;59244;128548;1263;58138;128548
1384750642;747520;59242;128510;1238;58140;128510
1390864780;747520;59235;129397;2258;58077;129397
1389838612;747520;59285;129975;1060;58151;129975
1384695426;747520;59238;128559;1074;58079;128559
1404672788;757760;60057;131815;1411;58885;131815
1408780394;757760;60019;131632;1269;58813;131632
1403544776;757760;60064;132078;1570;58904;132078
1403922192;757760;60101;132207;1860;58935;132207
1409289158;757760;60014;132217;1442;58847;132217
1404383468;757760;60028;130903;1201;58873;130903
1397793458;757760;60023;130429;1255;58851;130429
1403835098;757760;60025;130300;1644;58848;130300
1405778932;757760;60038;131870;1631;58879;131870
1404515180;757760;60038;131818;1708;58846;131818
1423730638;768000;60879;134063;1464;59720;134063
1422872768;768000;60799;133516;852;59586;133516
1422613748;768000;60883;134253;1109;59718;134253
1423630766;768000;60820;133414;1637;59612;133414
1422680684;768000;60848;133902;957;59654;133902
1428183072;768000;60868;134401;1914;59645;134401
1422767912;768000;60871;133682;1290;59692;133682
1423159734;768000;60887;132698;912;59722;132698
1424494236;768000;60978;134568;1832;59855;134568
1423302386;768000;60846;133954;1381;59647;133954
1445552282;778240;61641;133563;1207;60438;133563
1443376050;778240;61703;136045;1684;60510;136045
1447531158;778240;61633;135150;1972;60407;135150
1442369836;778240;61635;133799;1421;60419;133799
1442169310;778240;61672;135327;1247;60457;135327
1441539734;778240;61653;135293;1145;60424;135293
1449034120;778240;61891;136440;2174;60799;136440
1443138752;778240;61772;136255;1483;60606;136255
1444012328;778240;61822;136305;2263;60669;136305
1447641216;778240;61671;134181;2002;60473;134181
1461084646;788480;62449;137202;1676;61212;137202
1465496440;788480;62589;137209;1382;61364;137209
1460561958;788480;62469;137033;1151;61259;137033
1460592136;788480;62587;135601;1558;61366;135601
1461053952;788480;62414;135645;1360;61198;135645
1460167028;788480;62589;139905;806;61365;139905
1466282738;788480;62561;140260;662;61367;140260
1460592196;788480;62477;140036;1474;61276;140036
1460604420;788480;62487;139941;1583;61277;139941
1465795026;788480;62504;139976;1762;61291;139976
1479329354;798720;63282;141686;1607;62054;141686
1479115060;798720;63434;141817;961;62224;141817
1479694558;798720;63283;141638;1415;62034;141638
1485024764;798720;63322;141893;2618;62100;141893
1480288988;798720;63272;141676;1905;62101;141676
1479706314;798720;63268;141598;1761;62011;141598
1482299922;798720;63337;141761;1812;62167;141761
1479785978;798720;63335;141648;1458;62121;141648
1479058738;798720;63400;142084;1397;62242;142084
1479700508;798720;63357;141693;1474;62128;141693
1498857020;808960;64088;143491;2070;62842;143491
1503514248;808960;64029;143516;2625;62759;143516
1504084400;808960;64220;143444;2378;63002;143444
1498728632;808960;64080;143571;1824;62835;143571
1498767340;808960;64151;143594;1548;62869;143594
1498446890;808960;64046;140671;2156;62772;140671
1498656484;808960;64197;140866;1683;62911;140866
1498591048;808960;64150;141681;1891;62898;141681
1498315178;808960;64090;141325;1985;62799;141325
1498685008;808960;64064;141078;1618;62778;141078
1523021542;819200;64867;142364;2530;63569;142364
1522740906;819200;64986;142738;1925;63688;142738
1518030774;819200;64920;142940;1924;63603;142940
1517991766;819200;64919;142860;1384;63639;142860
1522988778;819200;64851;142452;1291;63551;142452
1523047420;819200;64896;142820;1969;63590;142820
1522733524;819200;64836;143093;3107;63532;143093
1517624056;819200;64894;142862;1731;63602;142862
1517656596;819200;64877;142975;1595;63558;142975
1517817300;819200;64860;143036;1411;63520;143036
1541753740;829440;65665;144809;2135;64346;144809
1536736570;829440;65814;147413;655;64567;147413
1536790904;829440;65768;147350;1567;64538;147350
1536484466;829440;65669;147389;1470;64442;147389
1536588860;829440;65664;147361;1445;64391;147361
1536370698;829440;65767;147411;1357;64544;147411
1536163792;829440;65853;147443;1461;64570;147443
1536612290;829440;65779;147713;1337;64504;147713
1536275290;829440;65729;147363;1829;64467;147363
1536596336;829440;65725;147376;1888;64439;147376
1565662164;839680;66516;146684;2216;65187;146684
1560796990;839680;66482;146702;2797;65158;146702
1556245530;839680;66503;146272;2360;65163;146272
1556919518;839680;66527;146429;2908;65232;146429
1556367768;839680;66554;146540;2510;65248;146540
1555772122;839680;66604;147319;2056;65271;147319
1556052332;839680;66523;146407;2076;65217;146407
1555537842;839680;66566;149085;1690;65270;149085
1555103334;839680;66521;148864;1711;65229;148864
1555340276;839680;66562;148922;2027;65305;148922
1579508124;849920;67357;150904;2465;66072;150904
1574850314;849920;67500;151019;1934;66208;151019
1574573902;849920;67335;150926;1781;66009;150926
1574918658;849920;67380;148932;2873;66059;148932
1576835728;849920;67454;148973;2729;66183;148973
1574686792;849920;67320;148628;2971;65952;148628
1575277228;849920;67366;148535;2702;66064;148535
1574727834;849920;67281;148373;2150;65917;148373
1575033672;849920;67370;148633;2060;66060;148633
1574971984;849920;67336;148512;1825;65973;148512
1594062718;860160;68161;149886;1761;66844;149886
1593245320;860160;68227;153028;1893;66931;153028
1593175958;860160;68122;152647;1577;66758;152647
1592577612;860160;68136;152761;1539;66794;152761
1593413412;860160;68140;150251;2204;66756;150251
1642891162;860160;68173;153143;53479;66740;153143
1610458358;860160;68493;151944;2929;67200;151944
1664956312;860160;70221;153425;14028;69303;153425
1612808758;860160;68267;152512;5121;66954;152512
1638595898;860160;68576;156233;69958;65787;156233
1694232600;870400;70387;160297;108005;68011;160297
1657068264;870400;69383;158126;65162;66621;158126
1614736038;870400;69066;157515;17665;67578;157515
1613856816;870400;69325;158654;38560;67915;158654
1614446000;870400;69178;158804;34537;66639;158804
1613851788;870400;68971;155585;44824;67119;155585
1614774538;870400;69220;155072;16895;68141;155072
1614658432;870400;69166;153343;17257;67951;153343
1613941708;870400;68970;155648;40680;67557;155648
1614899348;870400;69017;158175;45802;66899;158175
1632966082;880640;69785;156130;45174;67650;156130
1632875192;880640;69818;154567;13922;68430;154567
1632610052;880640;69777;154100;12665;68396;154100
1633012808;880640;70037;155412;19082;68796;155412
1633530088;880640;69816;154680;16553;68445;154680
1632589516;880640;69823;154780;15437;68473;154780
1632960586;880640;69769;156604;17121;68384;156604
1631558636;880640;69764;156490;16804;68392;156490
1631503476;880640;69746;156362;17879;68391;156362
1632530658;880640;69748;156856;19344;68375;156856
1650272388;890880;70553;158599;17697;69160;158599
1650542114;890880;70530;158814;16344;69116;158814
1650737020;890880;70622;158782;17346;69296;158782
1650551974;890880;70660;158517;16447;69295;158517
1650596952;890880;70531;158671;16646;69145;158671
1651082514;890880;70580;158647;17487;69212;158647
1651059634;890880;70594;158475;16541;69217;158475
1650855392;890880;70592;158668;18875;69287;158668
1646793658;890880;70590;158232;16936;69261;158232
1650486734;890880;70608;157817;16243;69251;157817
1669495834;901120;71368;160450;16573;69943;160450
1669980752;901120;71491;160415;16806;70106;160415
1669567688;901120;71391;160306;17932;69997;160306
1669611560;901120;71391;160356;19793;69985;160356
1670309664;901120;71426;160587;19027;70084;160587
1669177920;901120;71408;160379;16218;70011;160379
1669876176;901120;71388;160188;16753;69981;160188
1669493816;901120;71341;158160;17841;69880;158160
1669731908;901120;71404;160033;9793;69999;160033
1669941494;901120;71334;160017;18187;69909;160017
1689136960;911360;72237;162194;19213;70859;162194
1688709534;911360;72183;162445;18940;70747;162445
1688664940;911360;72168;162121;17596;70740;162121
1688918526;911360;72232;162580;20336;70822;162580
1689389908;911360;72156;162002;18869;70754;162002
1688438610;911360;72158;162053;20783;70733;162053
1688866358;911360;72237;162150;19981;70869;162150
1688533736;911360;72167;161948;18406;70781;161948
1689435756;911360;72219;162239;19524;70801;162239
1688666540;911360;72202;162250;19865;70797;162250
1708521524;921600;73066;163919;22932;71622;163919
1707654906;921600;73155;163574;20998;71782;163574
1707954208;921600;73151;163944;19906;71759;163944
1707298160;921600;72995;163947;17672;71556;163947
1712684922;921600;72917;163424;18846;71435;163424
1708324466;921600;72911;163155;15942;71469;163155
1708328308;921600;72977;163401;16867;71480;163401
1707657624;921600;72960;163289;16093;71472;163289
1714059440;921600;73039;163531;24550;71352;163531
1709324612;921600;72992;162174;26724;71521;162174
1727293474;931840;73820;163863;18160;72332;163863
1726564948;931840;73775;163436;18015;72260;163436
1726372202;931840;73708;163616;17490;72210;163616
1726184224;931840;73738;163332;12994;72234;163332
1727062756;931840;73783;163685;17929;72291;163685
1727744480;931840;73791;163490;18390;72281;163490
1726395358;931840;73789;163573;16775;72290;163573
1726655842;931840;73760;163586;16860;72269;163586
1727000392;931840;73851;163512;17047;72372;163512
1726837582;931840;73901;163558;16573;72394;163558
1745089352;942080;74531;165331;16775;72996;165331
1745374614;942080;74538;165331;18092;73025;165331
1745158078;942080;74592;165255;17165;73062;165255
1745782498;942080;74586;165298;18001;73067;165298
1745549976;942080;74816;165303;17626;73339;165303
1746117886;942080;74641;165373;17671;73144;165373
1746118610;942080;74636;165400;17412;73148;165400
1746781002;942080;74647;166961;17837;73094;166961
1746266128;942080;74595;166893;16444;73040;166893
1746623048;942080;74629;167052;16808;73096;167052
1765201766;952320;75357;168969;16814;73818;168969
1765391000;952320;75477;168946;17564;73983;168946
1765175426;952320;75553;169183;18923;74049;169183
1765595416;952320;75317;168863;18662;73806;168863
1764637392;952320;75551;167714;11901;74095;167714
1764988670;952320;75446;167982;22220;73937;167982
1764856818;952320;75422;167742;22192;73909;167742
1771206990;952320;75612;168346;22015;74222;168346
1762406490;952320;75398;168031;21615;73910;168031
1764849146;952320;75385;167540;18756;73855;167540
1783574438;962560;76196;169255;19586;74657;169255
1783893640;962560;76258;169112;18497;74710;169112
1783769188;962560;76220;169069;18588;74649;169069
1783640234;962560;76213;169104;18412;74666;169104
1783763198;962560;76388;169107;20781;74893;169107
1784324268;962560;76393;169470;21711;74904;169470
1783449910;962560;76260;169136;19586;74723;169136
1775218390;962560;76204;169164;19508;74686;169164
1784759254;962560;76371;169411;20198;74926;169411
1784318926;962560;76324;169085;19201;74853;169085
1802975068;972800;77188;172636;19907;75611;172636
1803152670;972800;77104;172826;20136;75542;172826
1803162562;972800;77039;172715;20620;75470;172715
1803007254;972800;77058;172624;21135;75491;172624
1803746308;972800;77162;172534;23813;75652;172534
1803285390;972800;77058;172442;19628;75480;172442
1802863734;972800;77080;172689;18829;75528;172689
1803161588;972800;77051;172563;18084;75485;172563
1802698404;972800;77053;172344;18361;75508;172344
1802969248;972800;77072;172558;18648;75500;172558
1821480078;983040;77832;172955;20438;76253;172955
1821037106;983040;77815;172793;19933;76252;172793
1821075886;983040;77905;172930;20024;76355;172930
1821858100;983040;77863;172897;19758;76316;172897
1822830006;983040;78041;172978;20892;76611;172978
1823288358;983040;77889;173005;20328;76330;173005
1822141386;983040;77991;172647;16982;76468;172647
1823091252;983040;77953;173029;21656;76433;173029
1822198428;983040;78024;173158;24295;76526;173158
1821842464;983040;77872;172876;22889;76310;172876
1840416260;993280;78625;174879;20823;77017;174879
1840317236;993280;78665;174931;21013;77094;174931
1840311964;993280;78638;174703;21790;77013;174703
1840702954;993280;78693;174981;21797;77097;174981
1841104480;993280;78713;174757;20422;77109;174757
1841676930;993280;78875;175052;21805;77472;175052
1840794874;993280;78780;174924;20692;77236;174924
1840965758;993280;78777;175065;20237;77256;175065
1841677768;993280;78803;174786;21400;77371;174786
1840647970;993280;78750;174925;23466;77226;174925
1860049936;1003520;79474;176706;22124;77839;176706
1859421300;1003520;79406;176589;21555;77801;176589
1859935662;1003520;79489;176328;20540;77912;176328
1859449820;1003520;79400;176406;21621;77744;176406
1859455086;1003520;79449;176307;20863;77848;176307
1859843062;1003520;79630;176376;21370;78024;176376
1860486530;1003520;79708;176990;23157;78201;176990
1860153810;1003520;79581;176608;22678;77997;176608
1860250854;1003520;79489;177985;21961;77852;177985
1860274004;1003520;79512;177996;21065;77912;177996
1878882842;1013760;80260;179787;22355;78607;179787
1878595022;1013760;80294;179890;19814;78649;179890
1878742600;1013760;80420;179939;19645;78811;179939
1878689000;1013760;80296;179992;19010;78656;179992
1878446154;1013760;80291;179848;18818;78628;179848
1878798324;1013760;80318;179688;20154;78695;179688
1878911718;1013760;80287;180004;19348;78649;180004
1879037768;1013760;80113;179726;20597;78557;179726
1879030894;1013760;80285;179857;20655;78636;179857
1878600388;1013760;80028;179922;22811;78474;179922
1898080358;1024000;81028;181581;21364;79383;181581
1897543166;1024000;81080;181583;19077;79390;181583
1897897820;1024000;81223;179858;15113;79687;179858
1897394868;1024000;81051;180153;20484;79391;180153
1898042692;1024000;81205;179955;21332;79658;179955
1897684814;1024000;81212;180120;21504;79655;180120
1898323488;1024000;81251;180203;22821;79751;180203
1903784160;1024000;81326;180477;26461;79832;180477
1898276282;1024000;81083;180089;22760;79420;180089
1897029836;1024000;81052;179814;20112;79395;179814
